20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
20.0000 1
