0.6091 1
0.7488 1
1.1549 1
0.6793 1
0.0000 1
0.1988 1
0.3021 1
0.0096 1
0.0886 1
0.2768 1
0.1114 1
0.0807 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.1037 1
0.7921 1
1.0582 1
1.2667 1
0.7710 1
0.8309 1
0.0670 1
0.0803 1
0.1481 1
0.0053 1
0.0485 1
0.0765 1
0.2224 1
0.0684 1
0.0680 1
0.0321 1
0.0370 1
0.0198 1
0.0332 1
0.0482 1
0.0259 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0131 1
0.0000 1
0.0000 1
0.0000 1
0.0003 1
0.0008 1
0.0136 1
0.0054 1
0.0140 1
0.0122 1
0.0050 1
0.0010 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
1.0712 1
0.8395 1
0.1730 1
2.9197 1
0.4913 1
0.2239 1
0.0713 1
0.1666 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.7128 1
0.0727 1
0.0229 1
0.0610 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0451 1
0.0000 1
0.0000 1
0.0000 1
0.0230 1
0.0521 1
0.1290 1
0.0129 1
0.0599 1
0.0177 1
0.0169 1
0.0398 1
0.0443 1
0.0603 1
0.0584 1
0.0601 1
0.0801 1
0.0181 1
0.0000 1
0.0000 1
0.0000 1
0.0270 1
0.0277 1
0.0383 1
0.0522 1
0.0251 1
0.0490 1
0.1195 1
0.0220 1
0.0010 1
0.0363 1
0.0135 1
0.0705 1
0.1509 1
0.1349 1
0.0830 1
0.1704 1
0.1455 1
0.0175 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0004 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0021 1
0.0000 1
0.0405 1
0.1517 1
0.0561 1
0.0023 1
0.0698 1
0.0249 1
0.1023 1
0.1481 1
0.0761 1
0.0200 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0409 1
0.0015 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0004 1
0.2358 1
1.3987 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0000 1
0.0546 1
0.0000 1
0.0000 1
0.0000 1
0.0032 1
0.4546 1
0.3789 1
0.0151 1
0.3730 1
0.1030 1
